customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
C004088,592,5993.9,16,73,294,0.928,22.9,1843,3,0,0,4.7,0
C000549,372,3608.27,11,52,225,0.693,25.5,249,16,0,0,5.3,0
C003340,649,3409.88,15,72,319,0.69,11.4,1116,3,0,0,7.8,0
A000378,153,5864.58,20,11,118,0.178,7.0,207,6,0,1,3.0,1
C005574,194,2691.03,19,81,332,0.336,25.7,756,2,0,0,1.5,0
C009276,127,4540.67,20,69,291,0.804,9.4,922,7,0,0,7.8,0
C005787,388,17774.03,10,43,179,0.339,28.1,1660,1,0,0,6.5,0
C002533,276,5199.07,12,82,292,0.738,17.9,628,4,0,0,5.3,0
C002315,153,2938.45,13,77,260,0.4,19.1,272,0,0,0,8.1,0
C008096,298,5517.94,11,68,285,0.882,17.4,762,1,0,0,7.0,0
C009317,531,9798.79,18,70,308,0.705,21.8,3061,6,0,0,5.5,0
C008948,158,1908.27,11,60,232,0.808,19.9,766,6,0,0,9.6,0
C000067,115,1766.94,14,60,254,0.845,21.8,301,0,1,0,3.4,0
C004713,449,3828.08,13,90,334,0.698,30.2,332,4,0,0,7.9,0
C003261,687,3910.67,8,28,106,0.755,22.4,1917,3,0,0,2.7,0
C002573,999,12631.09,18,79,337,0.799,24.5,1006,3,0,0,4.4,0
A000171,582,22094.44,11,4,44,0.143,9.0,45,2,3,1,8.5,1
C007686,827,3019.69,17,86,367,0.746,27.1,697,0,0,0,8.3,0
C000623,265,4727.74,9,37,137,0.659,15.8,402,0,0,0,1.7,0
C001682,186,5758.39,8,43,163,0.701,21.5,1520,6,0,0,6.8,0
C000788,231,1659.17,15,64,261,0.749,18.7,1925,11,0,0,3.6,0
C003333,152,10842.99,16,71,286,0.327,32.3,1254,2,0,0,10.0,0
C008464,322,6729.85,11,57,235,0.867,20.1,1820,2,0,0,10.0,0
C007230,775,7146.36,12,58,240,0.707,21.0,1613,7,0,0,6.9,0
C003281,299,13023.67,21,71,319,0.457,26.5,2195,1,0,0,6.5,0
C005768,854,3520.92,13,67,265,0.796,17.0,6512,2,0,0,4.8,0
C009021,95,4404.63,20,92,327,0.581,22.8,543,7,1,0,6.9,0
C005408,166,13034.14,15,72,266,0.75,25.6,1430,5,0,0,7.1,0
C009530,179,2612.33,16,79,282,0.679,18.6,2427,10,0,1,9.4,0
C009217,334,3517.03,13,67,245,0.796,22.7,2139,1,0,0,9.6,0
C000479,530,5839.15,8,39,155,0.913,6.2,30,3,0,1,8.2,0
C007883,244,2432.31,16,94,361,0.552,17.9,713,5,1,0,8.1,0
A000015,185,6586.96,18,6,103,0.505,7.1,70,2,1,1,0.0,1
C002648,578,1368.26,13,65,263,0.976,30.0,355,2,0,0,2.9,0
C006677,1324,3332.94,9,46,163,0.46,20.9,2517,4,1,0,6.4,0
C008757,457,1840.57,16,91,355,0.659,17.1,1220,3,0,1,5.5,0
C001034,380,12480.88,15,68,290,0.87,29.9,3198,0,0,0,7.7,0
C005710,269,2986.33,19,82,281,0.747,24.1,899,0,0,1,9.1,0
C002599,276,7500.74,20,115,410,0.725,18.0,732,8,0,0,10.0,0
A000602,414,6245.39,11,3,55,0.396,5.2,140,0,1,0,9.5,1
C008400,818,12144.21,19,96,324,0.835,29.6,1270,5,1,0,4.8,0
A000503,389,9261.61,22,0,3,0.24,5.9,93,12,0,0,2.2,1
C000345,648,2003.1,16,75,254,0.441,29.1,3123,4,0,0,6.4,0
C004955,390,1866.98,16,79,328,0.69,34.1,3039,1,0,0,3.0,0
C001872,272,17962.45,17,78,304,0.635,19.6,534,3,0,0,9.0,0
C006696,64,6164.36,17,102,394,0.468,10.8,1267,6,2,0,6.3,0
C006089,177,5196.6,13,72,268,0.761,21.5,1501,3,0,0,6.9,0
C003987,372,4393.39,17,63,276,0.72,22.4,3679,2,1,0,6.4,0
A000563,188,4151.54,13,2,41,0.055,5.6,290,0,1,0,7.7,1
C002889,850,7577.82,17,94,361,0.655,32.4,1292,2,0,1,8.1,0
C004624,228,7075.98,20,75,315,0.671,27.2,636,4,0,1,7.0,0
C004819,459,6215.83,12,55,208,0.772,32.4,3473,1,0,0,8.0,0
C000221,264,18863.62,14,76,258,0.521,20.6,119,4,1,1,10.0,0
A000110,622,2794.03,19,7,72,0.279,6.5,62,30,0,0,1.6,1
A000820,362,4529.93,14,4,57,0.21,2.9,50,24,1,2,5.6,1
C009174,226,7572.01,13,53,198,0.867,22.9,971,4,0,0,7.9,0
C005595,178,5328.53,18,64,279,0.828,21.1,2239,0,0,0,7.1,0
C007748,324,2623.01,13,44,191,0.684,25.0,461,0,0,0,4.6,0
C005339,823,3854.24,12,75,310,0.761,22.7,684,1,0,1,4.4,0
C004017,494,7684.55,13,55,198,0.474,14.6,5577,0,0,0,5.4,0
C007763,645,2410.16,6,34,121,0.669,27.6,405,1,1,0,7.8,0
C004249,380,11334.54,16,69,256,0.403,22.7,276,17,0,0,6.9,0
A000072,389,1377.26,12,3,51,0.545,7.3,58,17,1,1,6.8,1
C007250,349,5859.25,20,102,415,0.71,24.1,430,9,0,0,8.3,0
C009238,354,5302.24,15,67,286,0.654,29.1,759,0,0,0,4.2,0
C006391,281,2740.87,22,84,375,0.904,24.5,2170,0,0,0,2.4,0
C007837,329,6236.58,16,104,377,0.686,23.6,2189,3,0,0,5.1,0
C004242,290,4752.17,11,38,175,0.64,13.6,3981,13,0,0,10.0,0
C005152,595,7125.42,20,100,423,0.722,24.3,738,2,0,0,10.0,0
A000005,652,2664.23,19,32,108,0.321,27.8,21,4,0,2,7.2,1
C009956,361,2932.24,11,65,251,0.525,30.7,185,14,1,1,8.5,0
C009267,252,4529.61,17,73,303,0.914,5.1,2207,5,0,0,6.3,0
C002882,304,8635.06,8,30,115,0.849,21.5,493,4,0,0,6.2,0
C001678,326,1772.73,14,55,199,0.76,17.2,2300,10,0,0,1.4,0
C007530,129,3803.69,22,105,448,0.84,30.5,3378,0,0,0,8.1,0
C000902,389,22702.65,23,133,449,0.658,24.0,4106,2,2,0,10.0,0
C008956,212,5781.93,28,104,451,0.779,23.8,675,2,2,1,0.5,0
C002297,484,2808.32,16,89,323,0.469,20.7,438,1,0,0,7.1,0
C007586,856,13711.47,20,124,435,0.847,25.8,776,1,1,0,1.7,0
C005112,623,1393.23,19,63,285,0.884,24.2,1232,4,0,0,0.9,0
C000297,455,6000.74,21,113,407,0.613,26.7,959,6,0,1,7.2,0
C009679,637,7300.25,20,77,340,0.553,16.3,654,5,0,1,3.7,0
C004154,605,3536.63,13,68,231,0.671,26.7,1712,2,0,0,10.0,0
C005341,382,1666.14,13,56,250,0.655,22.2,1858,4,0,0,4.9,0
C000028,321,1940.03,16,88,300,0.593,17.1,3102,2,0,0,9.0,0
C006934,891,5653.33,16,83,283,0.824,21.8,2115,5,0,0,6.6,0
C008132,117,6857.93,7,31,131,0.485,13.9,806,3,0,0,3.8,0
C008087,424,4207.41,11,45,201,0.844,25.0,1968,0,0,0,7.7,0
C009931,932,13882.53,15,71,315,0.742,28.7,1238,0,1,0,2.0,0
C003249,1701,2578.97,14,64,240,0.846,26.7,2528,1,0,0,10.0,0
C008871,164,2429.47,9,51,204,0.865,22.5,1063,1,0,0,10.0,0
C006307,217,5878.57,14,67,240,0.488,28.4,4139,1,0,0,5.4,0
C002581,73,3672.66,11,35,154,0.709,19.5,174,5,0,1,5.1,0
C005364,343,1254.83,22,124,436,0.83,18.0,499,1,0,0,7.4,0
C006689,787,14898.83,13,49,214,0.879,29.4,1294,6,0,0,6.0,0
C006861,143,4519.21,22,107,412,0.703,17.1,457,1,0,0,3.5,0
C001371,150,1660.07,10,47,172,0.749,30.3,1761,1,0,0,5.3,0
A000833,410,9185.48,9,2,31,0.133,8.5,154,2,1,0,5.8,1
C008356,192,13876.94,23,91,363,0.881,27.8,1395,0,0,0,6.9,0
A000076,473,1591.85,18,3,38,0.119,3.9,17,8,0,1,2.2,1
A000658,819,9025.55,11,2,36,0.484,4.1,156,12,1,2,2.7,1
C000682,686,2127.91,14,68,128,0.987,22.9,3826,3,0,0,6.6,0
A000240,486,3556.13,16,8,69,0.486,6.0,119,26,0,1,5.4,1
C004776,328,3676.51,9,34,128,0.81,27.2,470,1,0,0,7.2,0
C003160,468,3892.73,13,53,186,0.912,18.9,1727,3,0,0,4.4,0
C002988,260,3701.3,18,79,306,0.881,7.6,1051,1,0,0,6.9,0
C004909,297,5860.66,13,67,243,0.725,26.6,1137,0,0,0,10.0,0
C001883,195,5982.96,15,92,311,0.665,13.8,1059,0,0,0,4.8,0
C007106,841,4209.22,17,79,316,0.617,15.8,835,14,1,0,5.7,0
C001941,481,9024.27,19,101,353,0.266,9.2,611,0,0,0,8.6,0
C003297,673,8409.3,12,55,187,0.756,25.1,2604,1,0,0,9.1,0
C003535,44,3318.3,20,112,434,0.789,18.3,811,2,1,0,7.0,0
C003730,293,5880.21,13,66,223,0.711,12.6,264,10,1,0,8.4,0
C007558,199,9573.14,14,83,288,0.815,23.8,1718,5,0,0,10.0,0
C001182,401,2065.31,9,29,114,0.353,29.0,4110,3,1,0,4.6,0
C001376,233,2965.73,10,38,170,0.564,23.9,4839,13,0,0,3.4,0
C008887,491,7336.62,14,78,303,0.752,19.4,2037,7,0,0,3.9,0
C008976,233,7265.98,14,73,42,0.504,26.3,1008,11,1,1,10.0,0
C000627,945,5306.82,20,90,345,0.715,16.9,2266,2,0,1,6.6,0
C004759,990,3146.79,14,74,278,0.486,24.6,938,0,0,1,8.9,0
C002113,398,8620.49,20,137,460,0.454,24.0,1518,13,0,0,3.6,0
C007073,362,6489.67,14,74,290,0.664,26.3,1915,0,1,0,8.8,0
C006683,684,13154.95,14,64,273,0.848,21.5,1771,0,0,0,3.9,0
C007966,32,7550.92,10,57,211,0.627,21.7,1450,0,0,0,6.7,0
C007546,627,2212.5,19,80,330,0.911,26.6,1008,0,0,0,3.3,0
C004181,883,4081.13,11,50,196,0.577,30.0,1427,1,0,0,7.7,0
A000708,441,5325.71,7,1,15,0.235,7.2,105,5,0,1,5.5,1
C005071,469,5202.56,10,51,200,0.583,30.2,2282,0,0,0,10.0,0
C001463,830,9144.28,14,85,318,0.831,26.7,205,10,1,1,6.5,0
C002888,421,4416.38,9,42,169,0.848,27.3,788,7,0,0,4.9,0
C005767,1100,17897.86,12,59,225,0.657,19.0,2705,5,0,0,3.6,0
C000685,858,7433.31,15,66,248,0.732,19.6,687,5,1,0,5.1,0
C004540,90,5964.97,18,84,337,0.555,15.8,644,10,0,0,8.0,0
C004515,181,2970.01,15,63,278,0.754,16.8,683,1,0,0,9.5,0
C008480,338,2019.03,17,56,235,0.474,24.2,1905,0,0,0,10.0,0
C008678,633,12249.16,16,79,299,0.595,21.6,6524,6,1,0,2.8,0
C001367,278,7684.58,19,87,364,0.461,16.9,2620,5,0,1,5.4,0
C003917,504,7040.96,12,61,259,0.292,24.5,2499,4,0,0,8.3,0
A000778,127,14372.43,18,20,138,0.108,3.1,118,9,2,1,7.6,1
C002640,181,5896.39,19,64,243,0.875,29.8,608,0,0,1,8.4,0
A000408,847,3759.39,15,4,31,0.419,5.7,91,15,0,0,3.0,1
C009955,1510,8174.99,12,50,226,0.946,22.3,1286,1,0,0,4.7,0
C007090,826,1894.92,20,111,386,0.667,26.5,1324,8,0,0,7.5,0
C002301,442,3524.63,10,41,174,0.675,22.2,199,7,0,0,6.5,0
C004788,382,5530.93,12,49,177,0.8,25.6,2403,10,1,0,6.0,0
C002939,271,5688.69,8,27,124,0.825,20.2,523,15,0,0,3.1,0
C006935,315,7217.89,11,40,155,0.383,5.2,864,14,0,0,3.2,0
A000522,435,15137.47,16,6,69,0.376,3.8,111,6,1,2,0.0,1
C009253,136,9023.9,13,71,249,0.825,26.4,395,0,0,0,6.6,0
C001980,478,6868.42,16,73,266,0.865,17.2,442,3,0,0,4.9,0
C003804,236,5814.1,17,83,309,0.589,28.0,1459,1,1,0,8.7,0
C004535,273,12872.52,20,109,431,0.525,19.1,1231,4,0,1,6.7,0
C005518,466,4654.95,14,74,317,0.773,22.0,617,6,0,3,6.3,0
C005274,41,13909.56,20,85,289,0.579,26.8,1134,8,0,0,3.0,0
C005562,508,10496.88,17,85,288,0.249,15.5,1341,1,0,0,6.0,0
C005762,499,5824.41,12,64,269,0.408,25.5,896,1,0,1,6.7,0
C008273,338,4765.11,15,0,15,0.56,25.4,2089,1,0,0,0.7,0
C004801,477,5534.16,25,141,496,0.805,15.6,1161,0,0,0,2.4,0
C002281,197,3007.54,9,45,189,0.791,14.9,1918,2,1,0,7.0,0
A000111,700,4427.69,10,7,67,0.173,2.1,191,3,0,2,3.4,1
C005050,229,3894.51,12,71,239,0.847,24.8,1504,1,0,0,7.7,0
C004470,781,5083.73,11,51,233,0.816,20.3,3185,8,0,0,9.3,0
C008109,688,4928.82,14,56,223,0.739,17.8,310,5,0,0,9.7,0
C004131,1669,6258.46,16,66,284,0.542,25.2,545,23,0,0,8.0,0
C007368,80,8790.72,17,74,284,0.465,21.0,789,4,0,1,2.0,0
A000782,1674,5069.6,17,8,112,0.116,8.0,713,30,0,2,5.6,1
C001785,1226,2801.76,9,23,100,0.504,17.3,1090,6,0,0,3.9,0
C003183,1264,4609.97,9,40,147,0.892,33.9,167,1,0,0,3.1,0
C000495,497,7386.72,10,31,133,0.871,27.0,312,0,0,0,4.9,0
C005428,74,5959.38,15,70,268,0.938,26.2,4275,2,0,0,4.3,0
C008566,507,3928.08,10,43,193,0.791,16.3,1013,7,0,0,4.6,0
C006188,571,3513.16,20,67,259,0.707,27.5,4391,1,0,0,5.6,0
C002861,394,9773.38,20,92,391,0.878,30.1,339,4,2,0,6.1,0
C007342,638,14359.53,14,7,68,0.795,23.8,1183,28,0,0,4.1,0
C004042,264,1670.03,17,51,220,0.715,24.3,196,1,0,0,2.5,0
C008463,331,5678.92,22,118,445,0.862,19.5,527,2,0,0,9.0,0
C002898,1355,7608.89,10,46,199,0.297,22.5,1429,4,0,0,9.9,0
C000367,193,3901.09,17,86,344,0.886,25.9,4417,5,0,1,2.9,0
C000850,1142,3634.16,16,62,273,0.414,30.6,414,8,0,0,7.9,0
C007915,631,5302.55,8,38,157,0.694,21.3,531,7,0,0,6.8,0
C007370,268,2428.46,17,116,433,0.935,23.5,691,4,0,1,10.0,0
C006534,172,2886.22,14,61,250,0.695,21.4,2280,10,0,0,3.3,0
C008677,394,20485.98,17,66,229,0.739,14.1,128,0,0,1,8.9,0
C002654,183,2352.99,11,60,233,0.502,17.7,594,10,0,0,4.7,0
C003504,293,13566.59,17,48,167,0.759,15.5,683,0,1,0,3.7,0
C001542,568,3464.15,18,70,247,0.762,23.3,3057,1,0,0,6.6,0
C005072,678,28689.7,8,35,137,0.511,24.7,355,3,0,0,0.7,0
C009774,243,3567.75,16,68,243,0.779,23.0,1628,9,0,0,0.0,0
C000323,564,15018.01,16,71,240,0.987,21.5,184,2,0,0,2.0,0
C002032,763,11593.68,17,71,281,0.531,18.4,2114,5,0,0,7.1,0
C000814,753,4237.7,11,3,222,0.648,7.7,317,0,0,1,4.7,0
C002529,184,1942.84,20,96,398,0.687,23.5,919,1,0,0,10.0,0
A000315,462,6449.58,12,6,67,0.182,7.6,144,5,0,1,7.9,1
A000621,145,5903.79,11,6,44,0.179,5.5,176,3,2,1,6.1,1
A000118,498,8307.68,16,4,75,0.328,6.2,231,30,1,1,8.7,1
C001080,315,8866.58,12,69,272,0.551,22.7,1988,5,1,0,10.0,0
C002227,550,3127.92,14,50,209,0.692,18.8,723,4,0,1,0.5,0
A000052,171,10812.86,22,9,87,0.063,3.9,120,6,0,0,2.9,1
C006805,250,1002.7,15,76,287,0.889,27.1,2256,3,0,0,10.0,0
C002706,264,6002.76,17,83,324,0.852,16.1,823,8,1,0,6.4,0
C008249,156,7642.62,23,105,452,0.584,19.6,1480,1,0,0,7.1,0
C009215,147,8071.14,12,53,188,0.908,29.2,859,8,0,0,10.0,0
C001165,647,13340.06,13,56,202,0.828,30.4,702,2,1,0,5.4,0
C003262,833,5108.81,11,51,178,0.645,4.6,32,2,1,1,9.5,0
C009412,659,1978.12,12,35,124,0.812,21.2,435,2,0,0,10.0,0
C001451,1165,4133.19,12,96,340,0.897,12.4,1044,3,0,0,5.3,0
C004230,507,2773.71,21,72,312,0.833,19.2,356,5,0,0,5.7,0
C003863,285,7948.83,14,72,296,0.419,21.0,1773,12,1,0,7.9,0
C007416,1367,15420.03,13,62,217,0.704,20.2,2249,11,0,0,5.7,0
C008909,399,9824.16,18,61,232,0.799,16.6,404,10,1,0,3.4,0
C003918,568,2310.38,16,65,297,0.494,25.1,388,15,2,0,4.9,0
C005962,182,7237.37,12,36,155,0.424,32.4,1781,0,0,0,7.8,0
C009553,566,902.02,10,34,123,0.894,14.7,847,2,1,0,3.9,0
C007553,499,2905.99,11,47,200,0.876,24.3,1063,0,0,0,8.5,0
C008048,504,2644.86,15,68,273,0.709,21.6,1048,5,1,0,4.8,0
C006700,240,3915.42,18,90,339,0.694,14.9,77,1,0,0,7.3,0
C004057,854,5542.91,17,68,239,0.896,21.3,1010,11,1,0,8.8,0
A000462,392,3629.08,14,6,45,0.351,23.7,34,7,1,0,1.9,1
C003000,179,3460.22,19,89,332,0.733,29.5,755,3,1,0,4.4,0
C009942,1108,5534.27,19,88,311,0.804,15.6,1553,1,0,0,6.5,0
C001232,1096,8500.35,15,80,314,0.738,15.3,616,4,0,0,3.4,0
C001515,299,2211.81,14,70,283,0.834,19.8,1367,7,0,0,7.0,0
C002314,104,2359.27,14,55,213,0.633,17.0,3534,4,0,0,8.6,0
C001452,1104,10600.11,10,37,135,0.783,26.7,303,1,0,0,2.6,0
C008573,568,1877.1,13,73,255,0.556,21.1,2504,5,0,0,7.9,0
C006973,392,2389.4,15,81,326,0.354,23.3,2782,2,0,0,2.8,0
C009395,1227,11793.8,13,55,214,0.507,24.0,2052,11,0,0,9.5,0
C004322,151,6121.35,17,92,357,0.859,18.5,1233,2,0,0,6.8,0
C008558,935,2326.52,18,78,269,0.813,20.8,895,0,0,0,6.8,0
C000839,243,11570.13,10,38,148,0.755,24.1,3167,0,2,0,8.4,0
A000896,844,2013.85,9,6,72,0.306,6.8,434,0,1,2,4.3,1
C005628,90,16128.28,9,45,169,0.91,22.4,1269,3,0,0,6.1,0
C009963,889,8779.06,13,42,163,0.708,25.6,1240,0,0,0,3.8,0
A000120,418,7004.54,15,8,73,0.313,5.2,66,30,0,1,4.1,1
C003568,658,9103.85,17,73,303,0.879,22.7,1878,0,0,0,4.6,0
A000192,561,12234.16,16,6,78,0.217,7.2,38,1,1,1,7.4,1
C003088,68,10771.54,11,45,172,0.77,11.9,1037,0,0,1,5.4,0
C009930,382,4776.0,14,56,210,0.531,24.2,846,0,0,0,2.7,0
C009068,635,7546.72,28,183,621,0.782,18.7,740,4,0,0,3.7,0
C004693,674,5857.8,19,99,362,0.859,30.6,418,7,0,1,6.9,0
C001715,407,10558.35,12,51,217,0.464,31.4,1933,0,1,0,8.1,0
C004271,314,12588.84,16,73,310,0.774,16.3,4996,0,0,0,8.5,0
C000340,637,8238.09,13,42,173,0.798,20.8,472,2,0,0,6.2,0
C008189,81,1944.45,19,84,301,0.726,25.8,421,0,1,0,5.0,0
C009083,190,2227.86,21,87,298,0.865,15.9,346,12,0,1,6.8,0
C006779,430,6520.38,14,64,244,0.673,22.5,2008,3,0,0,3.4,0
C008972,453,5844.34,12,67,243,0.551,22.9,775,7,0,0,3.6,0
C005981,513,7467.78,16,77,280,0.6,22.1,808,3,0,0,5.7,0
C000589,101,9597.78,17,96,385,0.734,22.4,745,2,0,0,5.4,0
C003366,252,5160.83,14,75,273,0.745,15.9,1263,0,0,0,6.4,0
C002671,369,5255.07,16,68,309,0.475,22.3,976,5,0,0,5.2,0
C003590,572,5817.3,8,33,118,0.499,27.7,816,0,0,0,4.9,0
C000035,140,8060.61,16,85,287,0.793,21.3,772,2,0,0,6.2,0
C000029,202,1312.64,18,91,380,0.775,21.1,483,8,0,0,8.5,0
C002396,200,3027.04,25,127,490,0.933,32.4,1379,1,1,0,8.0,0
C006084,148,8823.94,13,49,190,0.826,22.4,907,3,0,0,4.7,0
C007853,478,6518.22,15,94,354,0.941,23.9,587,0,2,0,10.0,0
C002171,176,6996.43,16,85,385,0.608,28.4,650,0,1,0,9.7,0
A000207,1158,3448.86,17,7,106,0.426,5.0,58,30,0,1,9.5,1
C005685,936,2963.52,19,106,360,0.648,30.4,1331,2,0,0,8.4,0
C000890,183,23117.3,16,83,308,0.91,24.3,705,1,0,0,9.4,0
C008627,220,8293.6,11,41,186,0.676,21.3,2769,5,1,0,6.3,0
C003323,207,7331.89,17,105,380,0.694,37.1,527,5,0,0,10.0,0
A000336,447,4056.19,25,18,125,0.121,5.3,27,19,0,1,5.2,1
C003515,292,5733.19,15,71,275,0.413,19.7,625,0,0,1,7.0,0
C005383,337,2008.42,16,82,349,0.578,15.3,198,5,0,0,4.0,0
C009193,147,6316.81,12,56,189,0.753,21.5,313,0,0,0,8.8,0
C009113,315,1427.81,12,62,249,0.655,30.6,519,2,0,0,4.8,0
C003734,812,9324.53,19,96,374,0.663,22.6,1706,6,0,0,10.0,0
C005730,145,12158.69,16,61,255,0.649,26.5,315,1,0,0,6.6,0
A000413,537,19096.41,16,12,112,0.225,6.2,30,16,1,2,2.5,1
C008401,756,5843.82,20,93,315,0.535,25.2,863,1,0,0,4.2,0
C004529,682,7772.14,14,58,229,0.278,28.3,527,7,0,0,1.8,0
C001655,470,4208.42,13,48,207,0.502,21.2,1165,0,0,0,0.8,0
C008607,211,4112.59,15,54,245,0.606,14.2,1346,0,1,0,5.6,0
C006136,485,9730.67,15,66,235,0.847,21.2,86,7,1,0,8.1,0
C000224,493,5028.62,12,66,243,0.977,28.9,1276,0,0,1,10.0,0
C009845,196,6014.36,12,56,231,0.703,17.1,429,10,0,0,8.8,0
C005401,172,6014.37,13,69,263,0.52,26.4,993,0,0,0,7.1,0
C004240,467,26726.11,13,61,222,0.766,15.1,2388,5,0,0,6.8,0
C001591,337,2169.86,11,27,123,0.609,23.6,228,1,0,0,7.5,0
C007273,371,6271.86,20,101,366,0.543,31.7,1548,9,0,0,6.0,0
C003257,510,2449.87,16,83,326,0.947,28.1,1060,5,0,1,6.8,0
C009304,882,3908.87,15,69,262,0.487,25.3,3854,1,0,0,3.5,0
C005813,75,3423.5,16,57,252,0.565,21.6,2461,2,0,0,3.1,0
C002182,110,16669.62,11,65,235,0.801,20.3,235,1,0,2,2.6,0
C009011,314,7586.04,6,27,107,0.431,20.1,1272,6,1,0,6.4,0
C008238,99,3981.27,16,78,321,0.74,27.4,296,3,0,0,5.0,0
A000279,109,23774.3,20,10,116,0.287,5.0,67,7,0,2,8.2,1
C008025,411,3800.71,21,99,390,0.811,18.2,1266,0,0,0,8.1,0
C008225,562,17634.85,17,67,301,0.34,23.4,3252,0,0,0,6.4,0
C004818,995,650.79,18,81,359,0.648,13.8,719,1,0,1,3.3,0
C005838,694,5130.43,24,145,551,0.935,21.3,594,7,0,0,6.5,0
C005506,281,4857.08,16,67,275,0.89,24.9,228,0,0,0,6.4,0
C001210,183,2891.69,10,46,200,0.851,18.3,3771,0,0,0,2.7,0
C000422,222,26752.64,20,75,281,0.7,28.3,2247,1,0,0,7.2,0
C009635,520,3997.27,9,41,173,0.781,22.7,774,18,0,1,8.3,0
C001707,1711,10828.24,16,65,296,0.972,24.5,1806,3,1,0,5.0,0
C001159,463,7278.47,20,71,322,0.685,23.8,10306,2,1,0,2.2,0
C002307,180,2008.0,23,102,404,0.696,25.7,1936,3,0,0,8.9,0
C000274,459,3041.59,13,63,230,0.408,29.0,527,5,1,0,6.0,0
C000172,478,27686.4,12,65,228,0.88,22.5,4580,13,0,0,6.3,0
C003957,217,2078.22,14,66,258,0.828,27.2,1510,1,0,0,3.8,0
C004866,520,6025.24,12,47,196,0.79,21.9,5079,0,0,0,5.6,0
C007022,416,7448.91,7,23,87,0.828,26.4,1625,0,0,0,2.6,0
C003189,154,7843.55,12,51,186,0.924,31.2,1020,5,0,0,3.3,0
C001726,535,6685.2,20,78,300,0.711,23.7,398,1,0,0,6.6,0
C005235,513,3083.42,18,95,362,0.355,15.1,1114,1,0,0,6.4,0
C009974,711,21334.61,9,32,147,0.941,25.0,745,5,0,0,8.1,0
C001565,497,12003.42,10,37,160,0.668,18.7,3274,2,1,0,10.0,0
C001783,441,1784.12,18,113,428,0.892,18.2,2320,1,1,0,5.9,0
C000844,265,5782.09,15,72,257,0.725,15.2,356,2,1,0,6.6,0
A000283,286,3974.23,15,6,110,0.199,6.8,102,30,0,0,3.9,1
C005749,498,12248.1,5,17,74,0.577,20.0,1486,0,0,0,4.9,0
C000905,279,845.43,19,81,345,0.298,15.4,2375,3,0,0,0.5,0
C007880,305,3091.02,13,41,187,0.793,12.0,1569,0,0,0,7.3,0
A000636,378,6307.5,16,8,86,0.427,2.2,455,5,0,1,2.0,1
A000231,891,1339.24,14,7,96,0.22,4.4,357,27,0,0,4.1,1
C001548,808,1584.87,21,126,432,0.859,14.6,403,3,0,0,3.4,0
C002081,486,6719.09,14,63,287,0.701,19.8,1707,3,0,0,5.7,0
C005472,403,6578.54,15,59,251,0.441,25.4,5335,1,0,0,7.3,0
C003986,430,10045.02,12,63,249,0.813,21.4,815,5,1,0,5.9,0
C009173,219,17652.54,14,72,249,0.759,26.8,452,15,1,0,2.8,0
C006396,927,8517.39,14,61,256,0.617,22.7,533,8,1,0,4.4,0
C007524,417,3179.52,14,60,230,0.601,32.7,183,0,1,0,7.6,0
C007992,134,14031.21,16,89,337,0.906,15.0,891,1,0,0,7.4,0
C009037,329,4787.6,20,93,339,0.606,5.5,579,3,0,0,0.0,0
C007174,260,4794.87,19,77,300,0.739,25.5,2485,1,0,1,5.7,0
C003821,73,2563.35,19,74,308,0.621,30.1,752,0,2,0,6.1,0
C002647,224,3699.08,16,85,288,0.645,21.8,1380,1,1,3,1.2,0
C005427,30,1919.02,17,63,265,0.671,22.2,2173,5,0,0,6.1,0
C008453,253,4807.52,18,100,400,0.816,15.1,5000,0,0,0,4.5,0
C006223,1187,2188.56,14,72,253,0.692,18.0,219,0,3,1,5.7,0
C007960,345,3485.32,13,67,228,0.433,25.0,1764,1,0,0,7.8,0
C008362,921,4537.85,21,92,408,0.824,20.9,695,5,0,0,7.0,0
C004351,131,1529.84,19,100,372,0.627,21.2,1440,9,0,0,6.4,0
C007382,760,9056.24,20,107,404,0.774,14.0,3573,0,0,1,2.8,0
C002156,191,5553.88,11,60,202,0.184,10.8,1747,7,0,0,9.7,0
A000793,972,2918.79,15,3,35,0.234,6.6,813,4,0,1,7.5,1
C003716,790,3303.1,14,53,219,0.699,21.4,888,10,1,0,6.5,0
C004058,234,3644.65,12,49,199,0.873,26.8,1456,10,0,0,10.0,0
C008465,527,5498.27,16,78,330,0.667,31.4,1033,0,0,0,8.1,0
C009142,324,4511.11,15,66,283,0.719,27.1,580,1,1,0,8.3,0
C007239,186,4395.86,11,36,158,0.747,25.3,1800,5,0,0,1.9,0
C007076,471,3997.09,11,57,235,0.587,31.1,353,4,1,0,6.8,0
C003103,246,7286.55,13,73,300,0.642,23.8,900,1,0,0,7.0,0
C000559,411,2993.64,18,67,293,0.696,31.3,984,1,1,0,4.3,0
C008170,486,9218.55,19,77,291,0.905,17.9,6958,0,0,0,7.7,0
C007787,764,6820.12,18,92,368,0.75,31.5,1299,3,0,1,2.7,0
C001437,428,2306.12,15,70,240,0.674,13.2,1879,5,0,0,9.7,0
C000508,145,2050.59,12,59,244,0.859,20.0,2694,0,2,0,3.5,0
