days_since_last,features_used_30d,mrr,evento_cancelamento,evento_downgrade,evento_sessao,event,risk_regra,churn
7.0,6.0,1278.82,0.0,0.0,1.0,Session Started,0.163,0
8.0,1.0,1181.08,0.0,0.0,1.0,Session Started,0.427,0
4.0,3.0,4468.37,0.0,0.0,1.0,Session Started,0.213,0
4.0,10.0,1444.53,0.0,0.0,1.0,Session Started,0.093,0
2.0,6.0,5420.56,0.0,0.0,1.0,Session Started,0.047,0
3.0,2.0,7531.04,0.0,0.0,1.0,Session Started,0.25,1
9.0,2.0,1001.27,0.0,0.0,1.0,Session Started,0.39,1
7.0,15.0,174.72,0.0,0.0,1.0,Session Started,0.163,0
3.0,2.0,4169.73,0.0,0.0,1.0,Session Started,0.25,1
3.0,1.0,1375.29,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,1.0,904.2,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,4.0,1128.93,0.0,0.0,1.0,Session Started,0.083,0
1.0,2.0,1297.44,0.0,0.0,1.0,Session Started,0.203,0
3.0,1.0,5103.87,0.0,0.0,1.0,Session Started,0.31,1
11.0,2.0,2054.79,0.0,0.0,1.0,Session Started,0.437,1
3.0,3.0,5048.66,0.0,0.0,1.0,Session Started,0.19,0
2.0,2.0,2684.84,0.0,0.0,1.0,Session Started,0.227,0
1.0,6.0,1411.79,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,3.0,1323.08,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,12.0,2833.55,0.0,0.0,1.0,Session Started,0.187,0
3.0,7.0,3485.41,0.0,0.0,1.0,Session Started,0.07,0
8.0,1.0,4013.56,0.0,0.0,1.0,Session Started,0.427,1
8.0,2.0,1466.7,0.0,0.0,1.0,Session Started,0.367,0
1.0,1.0,2080.09,0.0,0.0,1.0,Session Started,0.263,0
5.0,15.0,2884.86,0.0,0.0,1.0,Session Started,0.117,0
11.0,1.0,1329.86,0.0,0.0,1.0,Session Started,0.497,1
3.0,2.0,729.27,0.0,0.0,1.0,Session Started,0.25,0
0.0,6.0,948.6,0.0,0.0,1.0,Session Started,0.0,0
10.0,1.0,1490.95,0.0,0.0,1.0,Session Started,0.473,1
9.0,6.0,3071.02,0.0,0.0,1.0,Session Started,0.21,0
3.0,1.0,4950.19,0.0,0.0,1.0,Session Started,0.31,0
4.0,2.0,611.04,0.0,0.0,1.0,Session Started,0.273,0
2.0,2.0,1121.17,0.0,0.0,1.0,Session Started,0.227,0
8.0,2.0,1357.92,0.0,0.0,1.0,Session Started,0.367,1
3.0,2.0,3414.46,0.0,0.0,1.0,Session Started,0.25,0
0.0,8.0,1185.02,0.0,0.0,1.0,Session Started,0.0,0
7.0,2.0,1282.05,0.0,0.0,1.0,Session Started,0.343,0
11.0,2.0,584.29,0.0,0.0,1.0,Session Started,0.437,0
8.0,7.0,2661.71,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,4.0,1589.03,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,1.0,1071.45,0.0,0.0,1.0,Session Started,0.24,1
10.0,9.0,1469.08,0.0,1.0,0.0,Downgrade Clicked,0.75,1
10.0,1.0,4454.17,0.0,0.0,1.0,Session Started,0.473,0
4.0,2.0,809.24,0.0,0.0,1.0,Session Started,0.273,0
5.0,2.0,922.12,0.0,0.0,1.0,Session Started,0.297,0
3.0,4.0,4923.63,0.0,0.0,1.0,Session Started,0.13,0
3.0,1.0,1921.04,0.0,0.0,1.0,Session Started,0.31,0
1.0,1.0,3089.62,0.0,0.0,1.0,Session Started,0.263,0
1.0,3.0,2493.4,0.0,0.0,1.0,Session Started,0.143,0
2.0,1.0,1757.65,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,1368.35,0.0,0.0,1.0,Session Started,0.367,1
1.0,3.0,3516.59,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,4581.9,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,1.0,4304.22,0.0,0.0,1.0,Session Started,0.333,0
2.0,1.0,700.38,0.0,0.0,1.0,Session Started,0.287,1
1.0,12.0,5135.48,0.0,0.0,1.0,Session Started,0.023,0
4.0,2.0,1357.84,0.0,0.0,1.0,Session Started,0.273,0
3.0,1.0,988.29,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
5.0,1.0,1578.99,0.0,0.0,1.0,Session Started,0.357,0
9.0,2.0,3515.38,0.0,0.0,1.0,Session Started,0.39,1
1.0,16.0,2786.03,0.0,0.0,1.0,Session Started,0.023,0
10.0,1.0,1473.93,0.0,0.0,1.0,Session Started,0.473,0
9.0,1.0,3533.81,0.0,0.0,1.0,Session Started,0.45,0
8.0,2.0,2022.09,0.0,0.0,1.0,Session Started,0.367,0
5.0,1.0,1143.24,0.0,0.0,1.0,Session Started,0.357,1
5.0,1.0,1026.15,0.0,0.0,1.0,Session Started,0.357,1
5.0,15.0,2510.38,0.0,0.0,1.0,Session Started,0.117,0
7.0,3.0,1692.54,0.0,0.0,1.0,Session Started,0.283,0
0.0,1.0,601.6,0.0,0.0,1.0,Session Started,0.24,0
11.0,2.0,3560.76,0.0,0.0,1.0,Session Started,0.437,1
4.0,1.0,1231.24,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,1.0,6462.01,0.0,0.0,1.0,Session Started,0.427,0
3.0,2.0,588.52,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,2.0,1564.67,0.0,0.0,1.0,Session Started,0.18,0
3.0,3.0,1032.79,0.0,0.0,1.0,Session Started,0.19,0
3.0,7.0,828.54,0.0,0.0,1.0,Session Started,0.07,0
3.0,1.0,1224.84,0.0,0.0,1.0,Session Started,0.31,0
2.0,8.0,7453.61,0.0,0.0,1.0,Session Started,0.047,0
2.0,2.0,2027.78,0.0,0.0,1.0,Session Started,0.227,0
4.0,1.0,959.71,0.0,0.0,1.0,Session Started,0.333,1
3.0,6.0,418.68,0.0,0.0,1.0,Session Started,0.07,0
12.0,1.0,456.19,0.0,0.0,1.0,Session Started,0.52,0
1.0,2.0,1177.12,0.0,0.0,1.0,Session Started,0.203,0
2.0,3.0,1089.04,0.0,0.0,1.0,Session Started,0.167,0
2.0,1.0,1511.35,0.0,0.0,1.0,Session Started,0.287,0
4.0,6.0,293.61,0.0,0.0,1.0,Session Started,0.093,0
3.0,1.0,1680.18,0.0,0.0,1.0,Session Started,0.31,0
5.0,5.0,4114.13,0.0,1.0,0.0,Downgrade Clicked,0.75,1
11.0,1.0,6622.8,0.0,0.0,1.0,Session Started,0.497,0
2.0,1.0,397.2,0.0,0.0,1.0,Session Started,0.287,1
7.0,2.0,952.31,0.0,0.0,1.0,Session Started,0.343,1
0.0,6.0,912.89,0.0,0.0,1.0,Session Started,0.0,0
2.0,1.0,2031.6,0.0,0.0,1.0,Session Started,0.287,0
3.0,7.0,681.42,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,1.0,6945.23,0.0,0.0,1.0,Session Started,0.24,1
5.0,2.0,1872.1,0.0,0.0,1.0,Session Started,0.297,1
7.0,2.0,1638.41,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,1.0,6465.08,0.0,0.0,1.0,Session Started,0.403,0
3.0,9.0,1784.98,0.0,0.0,1.0,Session Started,0.07,0
4.0,2.0,2490.51,0.0,0.0,1.0,Session Started,0.273,0
3.0,2.0,991.64,0.0,0.0,1.0,Session Started,0.25,0
0.0,2.0,604.01,0.0,0.0,1.0,Session Started,0.18,0
1.0,2.0,1109.55,0.0,0.0,1.0,Session Started,0.203,0
6.0,2.0,10400.2,0.0,0.0,1.0,Session Started,0.32,0
17.0,7.0,3000.15,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,2.0,2252.12,0.0,0.0,1.0,Session Started,0.18,0
4.0,2.0,827.91,0.0,0.0,1.0,Session Started,0.273,1
7.0,2.0,3748.09,0.0,0.0,1.0,Session Started,0.343,0
8.0,2.0,610.24,0.0,0.0,1.0,Session Started,0.367,0
4.0,2.0,516.13,0.0,0.0,1.0,Session Started,0.273,0
5.0,2.0,1156.2,0.0,0.0,1.0,Session Started,0.297,0
7.0,2.0,8635.12,0.0,0.0,1.0,Session Started,0.343,1
9.0,3.0,8252.86,0.0,0.0,1.0,Session Started,0.33,0
1.0,12.0,1260.18,0.0,0.0,1.0,Session Started,0.023,0
10.0,11.0,1054.31,0.0,0.0,1.0,Session Started,0.233,0
0.0,5.0,486.73,0.0,0.0,1.0,Session Started,0.0,0
8.0,2.0,1924.51,0.0,0.0,1.0,Session Started,0.367,0
0.0,3.0,2058.25,0.0,0.0,1.0,Session Started,0.12,0
1.0,1.0,3400.39,0.0,0.0,1.0,Session Started,0.263,0
0.0,2.0,3746.46,0.0,0.0,1.0,Session Started,0.18,0
3.0,1.0,1543.89,0.0,0.0,1.0,Session Started,0.31,0
2.0,1.0,2820.93,0.0,0.0,1.0,Session Started,0.287,0
1.0,11.0,1032.24,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
3.0,6.0,2778.41,0.0,0.0,1.0,Session Started,0.07,0
3.0,2.0,1204.98,0.0,0.0,1.0,Session Started,0.25,0
8.0,1.0,2611.2,0.0,0.0,1.0,Session Started,0.427,0
9.0,2.0,2447.45,0.0,0.0,1.0,Session Started,0.39,0
6.0,2.0,1910.35,0.0,0.0,1.0,Session Started,0.32,0
1.0,4.0,3413.97,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,16.0,514.75,0.0,0.0,1.0,Session Started,0.047,0
10.0,2.0,771.29,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,1.0,1456.73,0.0,0.0,1.0,Session Started,0.24,0
3.0,1.0,569.86,0.0,0.0,1.0,Session Started,0.31,1
11.0,1.0,1305.72,0.0,1.0,0.0,Downgrade Clicked,0.75,1
11.0,2.0,1339.83,0.0,0.0,1.0,Session Started,0.437,0
3.0,1.0,5155.13,0.0,0.0,1.0,Session Started,0.31,1
6.0,1.0,2026.42,0.0,0.0,1.0,Session Started,0.38,0
3.0,1.0,4119.73,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,1.0,2301.55,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,3.0,1177.87,0.0,0.0,1.0,Session Started,0.12,0
1.0,1.0,2012.18,0.0,0.0,1.0,Session Started,0.263,1
5.0,6.0,3240.69,0.0,0.0,1.0,Session Started,0.117,0
2.0,1.0,4697.2,0.0,0.0,1.0,Session Started,0.287,0
6.0,1.0,1626.45,0.0,0.0,1.0,Session Started,0.38,0
2.0,1.0,483.95,0.0,0.0,1.0,Session Started,0.287,0
9.0,3.0,457.49,0.0,0.0,1.0,Session Started,0.33,0
8.0,1.0,1392.52,0.0,0.0,1.0,Session Started,0.427,0
3.0,2.0,278.57,0.0,0.0,1.0,Session Started,0.25,0
8.0,1.0,7601.37,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,14.0,2914.77,0.0,0.0,1.0,Session Started,0.047,1
3.0,1.0,1087.31,0.0,0.0,1.0,Session Started,0.31,1
1.0,2.0,744.18,0.0,0.0,1.0,Session Started,0.203,0
9.0,6.0,4115.42,0.0,0.0,1.0,Session Started,0.21,1
8.0,1.0,741.81,0.0,0.0,1.0,Session Started,0.427,0
9.0,1.0,800.65,0.0,0.0,1.0,Session Started,0.45,0
9.0,4.0,979.7,0.0,0.0,1.0,Session Started,0.27,1
12.0,1.0,1980.83,0.0,0.0,1.0,Session Started,0.52,1
2.0,1.0,2970.95,0.0,0.0,1.0,Session Started,0.287,1
10.0,2.0,4694.46,0.0,0.0,1.0,Session Started,0.413,0
4.0,1.0,4171.28,0.0,0.0,1.0,Session Started,0.333,0
3.0,8.0,1809.16,0.0,1.0,0.0,Downgrade Clicked,0.75,0
4.0,2.0,4090.48,0.0,0.0,1.0,Session Started,0.273,0
2.0,2.0,1057.01,0.0,0.0,1.0,Session Started,0.227,0
2.0,1.0,421.28,0.0,0.0,1.0,Session Started,0.287,0
2.0,2.0,1056.9,0.0,0.0,1.0,Session Started,0.227,0
0.0,2.0,948.6,0.0,0.0,1.0,Session Started,0.18,0
3.0,1.0,1090.52,0.0,0.0,1.0,Session Started,0.31,0
9.0,7.0,839.24,0.0,0.0,1.0,Session Started,0.21,0
5.0,2.0,1250.27,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,4.0,2969.1,0.0,0.0,1.0,Session Started,0.13,0
3.0,1.0,7130.99,0.0,0.0,1.0,Session Started,0.31,1
3.0,1.0,454.74,0.0,0.0,1.0,Session Started,0.31,0
2.0,2.0,645.36,0.0,0.0,1.0,Session Started,0.227,0
8.0,4.0,959.91,0.0,0.0,1.0,Session Started,0.247,1
1.0,2.0,3336.22,0.0,0.0,1.0,Session Started,0.203,0
7.0,1.0,1534.63,0.0,0.0,1.0,Session Started,0.403,0
8.0,5.0,1013.04,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,1.0,3207.95,0.0,0.0,1.0,Session Started,0.333,1
9.0,2.0,3885.91,0.0,0.0,1.0,Session Started,0.39,0
2.0,2.0,1781.11,0.0,0.0,1.0,Session Started,0.227,0
9.0,1.0,941.08,0.0,0.0,1.0,Session Started,0.45,0
7.0,1.0,2244.47,0.0,0.0,1.0,Session Started,0.403,1
8.0,1.0,1500.25,0.0,0.0,1.0,Session Started,0.427,0
6.0,8.0,1490.98,0.0,0.0,1.0,Session Started,0.14,0
8.0,1.0,1200.0,0.0,0.0,1.0,Session Started,0.427,1
16.0,2.0,3789.49,0.0,0.0,1.0,Session Started,0.553,1
3.0,14.0,2208.14,0.0,0.0,1.0,Session Started,0.07,1
8.0,2.0,4140.45,0.0,0.0,1.0,Session Started,0.367,0
7.0,2.0,5266.18,0.0,0.0,1.0,Session Started,0.343,0
3.0,2.0,2610.21,0.0,0.0,1.0,Session Started,0.25,1
10.0,2.0,1205.7,0.0,0.0,1.0,Session Started,0.413,0
3.0,2.0,4155.8,0.0,0.0,1.0,Session Started,0.25,0
4.0,11.0,2624.2,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,4.0,14511.46,0.0,0.0,1.0,Session Started,0.083,0
2.0,2.0,2317.12,0.0,0.0,1.0,Session Started,0.227,1
8.0,2.0,3159.44,0.0,0.0,1.0,Session Started,0.367,1
3.0,7.0,2280.93,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
3.0,1.0,1670.24,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,6.0,1469.93,0.0,0.0,1.0,Session Started,0.047,0
3.0,1.0,2287.91,0.0,0.0,1.0,Session Started,0.31,0
8.0,3.0,2743.37,0.0,0.0,1.0,Session Started,0.307,0
9.0,4.0,4552.86,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,2.0,2314.8,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,1.0,1248.49,0.0,0.0,1.0,Session Started,0.333,0
3.0,6.0,1392.03,0.0,0.0,1.0,Session Started,0.07,0
5.0,2.0,627.44,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,1.0,6829.26,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,1172.7,0.0,0.0,1.0,Session Started,0.25,0
3.0,2.0,3920.41,0.0,0.0,1.0,Session Started,0.25,0
4.0,2.0,2255.76,0.0,0.0,1.0,Session Started,0.273,0
3.0,1.0,2305.34,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,1645.9,0.0,0.0,1.0,Session Started,0.25,0
8.0,7.0,962.72,0.0,0.0,1.0,Session Started,0.187,0
7.0,1.0,833.11,0.0,0.0,1.0,Session Started,0.403,1
2.0,2.0,7206.74,0.0,0.0,1.0,Session Started,0.227,0
8.0,2.0,1980.63,0.0,0.0,1.0,Session Started,0.367,0
8.0,7.0,4448.02,0.0,0.0,1.0,Session Started,0.187,0
1.0,2.0,5474.88,0.0,0.0,1.0,Session Started,0.203,0
4.0,5.0,1301.56,0.0,0.0,1.0,Session Started,0.093,0
2.0,1.0,2537.17,0.0,0.0,1.0,Session Started,0.287,0
7.0,2.0,1874.33,0.0,0.0,1.0,Session Started,0.343,1
2.0,9.0,716.39,0.0,0.0,1.0,Session Started,0.047,0
6.0,7.0,1558.71,0.0,0.0,1.0,Session Started,0.14,0
2.0,2.0,2892.87,0.0,0.0,1.0,Session Started,0.227,0
3.0,2.0,1212.91,0.0,0.0,1.0,Session Started,0.25,0
11.0,2.0,1394.27,0.0,0.0,1.0,Session Started,0.437,0
3.0,1.0,1573.89,0.0,1.0,0.0,Downgrade Clicked,0.75,1
9.0,7.0,9791.04,0.0,0.0,1.0,Session Started,0.21,0
14.0,5.0,416.86,0.0,0.0,1.0,Session Started,0.327,0
9.0,2.0,2700.83,0.0,0.0,1.0,Session Started,0.39,0
1.0,1.0,1476.35,0.0,0.0,1.0,Session Started,0.263,0
8.0,2.0,1082.98,0.0,0.0,1.0,Session Started,0.367,0
0.0,1.0,1447.65,0.0,0.0,1.0,Session Started,0.24,0
3.0,3.0,3083.75,0.0,0.0,1.0,Session Started,0.19,1
9.0,2.0,3228.0,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,1.0,2098.16,0.0,1.0,0.0,Downgrade Clicked,0.75,0
4.0,2.0,4333.77,0.0,0.0,1.0,Session Started,0.273,1
3.0,13.0,4989.38,0.0,0.0,1.0,Session Started,0.07,0
8.0,1.0,3474.13,0.0,0.0,1.0,Session Started,0.427,0
7.0,2.0,1168.0,0.0,0.0,1.0,Session Started,0.343,0
3.0,2.0,2685.31,0.0,1.0,0.0,Downgrade Clicked,0.75,1
9.0,1.0,2695.56,0.0,0.0,1.0,Session Started,0.45,1
2.0,2.0,941.52,0.0,0.0,1.0,Session Started,0.227,0
1.0,2.0,515.15,0.0,0.0,1.0,Session Started,0.203,1
5.0,1.0,358.45,0.0,0.0,1.0,Session Started,0.357,1
12.0,1.0,1911.96,0.0,0.0,1.0,Session Started,0.52,0
2.0,6.0,2294.87,0.0,0.0,1.0,Session Started,0.047,0
2.0,1.0,702.45,0.0,0.0,1.0,Session Started,0.287,0
1.0,2.0,4174.82,0.0,0.0,1.0,Session Started,0.203,1
9.0,2.0,2042.18,0.0,0.0,1.0,Session Started,0.39,0
2.0,5.0,5321.77,0.0,0.0,1.0,Session Started,0.047,0
3.0,3.0,2431.9,0.0,0.0,1.0,Session Started,0.19,0
15.0,5.0,770.42,0.0,0.0,1.0,Session Started,0.35,1
0.0,2.0,2608.75,0.0,0.0,1.0,Session Started,0.18,0
4.0,2.0,3090.5,0.0,0.0,1.0,Session Started,0.273,1
3.0,2.0,1166.66,0.0,0.0,1.0,Session Started,0.25,1
8.0,2.0,570.39,0.0,0.0,1.0,Session Started,0.367,0
2.0,2.0,1959.09,0.0,0.0,1.0,Session Started,0.227,1
3.0,1.0,811.86,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,2.0,4432.46,0.0,0.0,1.0,Session Started,0.203,0
7.0,2.0,1305.39,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,1.0,7184.5,0.0,0.0,1.0,Session Started,0.427,0
1.0,1.0,330.52,0.0,0.0,1.0,Session Started,0.263,0
3.0,3.0,2013.92,0.0,0.0,1.0,Session Started,0.19,0
9.0,2.0,5673.23,0.0,0.0,1.0,Session Started,0.39,0
0.0,4.0,886.92,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,1591.83,0.0,0.0,1.0,Session Started,0.227,0
4.0,6.0,1309.72,0.0,0.0,1.0,Session Started,0.093,0
2.0,4.0,1046.27,0.0,0.0,1.0,Session Started,0.107,0
2.0,1.0,2198.87,0.0,0.0,1.0,Session Started,0.287,1
3.0,12.0,641.41,0.0,0.0,1.0,Session Started,0.07,0
1.0,1.0,1654.45,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,2.0,2732.02,0.0,0.0,1.0,Session Started,0.273,0
7.0,4.0,1522.22,0.0,0.0,1.0,Session Started,0.223,0
4.0,2.0,812.27,0.0,0.0,1.0,Session Started,0.273,1
0.0,2.0,4122.22,0.0,0.0,1.0,Session Started,0.18,1
8.0,2.0,3242.84,0.0,0.0,1.0,Session Started,0.367,1
1.0,1.0,786.07,0.0,1.0,0.0,Downgrade Clicked,0.75,0
8.0,1.0,642.08,0.0,0.0,1.0,Session Started,0.427,1
3.0,1.0,844.26,0.0,0.0,1.0,Session Started,0.31,0
8.0,1.0,2796.76,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,2.0,2253.99,0.0,0.0,1.0,Session Started,0.203,0
1.0,2.0,3401.82,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,2.0,1392.81,0.0,0.0,1.0,Session Started,0.25,1
0.0,2.0,862.83,0.0,0.0,1.0,Session Started,0.18,0
2.0,1.0,3770.93,0.0,0.0,1.0,Session Started,0.287,0
7.0,1.0,1161.24,0.0,0.0,1.0,Session Started,0.403,0
8.0,4.0,2099.05,0.0,0.0,1.0,Session Started,0.247,1
0.0,8.0,523.25,0.0,0.0,1.0,Session Started,0.0,0
9.0,2.0,1146.14,0.0,0.0,1.0,Session Started,0.39,0
8.0,1.0,4054.23,0.0,0.0,1.0,Session Started,0.427,0
9.0,4.0,1019.41,0.0,0.0,1.0,Session Started,0.27,0
7.0,7.0,3468.94,0.0,0.0,1.0,Session Started,0.163,0
7.0,2.0,280.11,0.0,0.0,1.0,Session Started,0.343,1
3.0,1.0,1155.73,0.0,0.0,1.0,Session Started,0.31,1
6.0,1.0,1576.43,0.0,0.0,1.0,Session Started,0.38,0
10.0,2.0,7288.35,0.0,0.0,1.0,Session Started,0.413,1
1.0,8.0,709.63,0.0,0.0,1.0,Session Started,0.023,1
2.0,2.0,3092.68,0.0,0.0,1.0,Session Started,0.227,1
0.0,1.0,4211.38,0.0,0.0,1.0,Session Started,0.24,1
11.0,2.0,1015.17,0.0,0.0,1.0,Session Started,0.437,0
3.0,5.0,1341.01,0.0,0.0,1.0,Session Started,0.07,0
7.0,2.0,2024.96,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,5.0,552.7,0.0,0.0,1.0,Session Started,0.187,0
15.0,2.0,1256.29,0.0,0.0,1.0,Session Started,0.53,1
1.0,2.0,5018.52,0.0,0.0,1.0,Session Started,0.203,0
8.0,2.0,2746.61,0.0,0.0,1.0,Session Started,0.367,0
9.0,2.0,1594.95,0.0,0.0,1.0,Session Started,0.39,0
0.0,12.0,1979.22,0.0,0.0,1.0,Session Started,0.0,0
7.0,2.0,2877.64,0.0,0.0,1.0,Session Started,0.343,0
2.0,2.0,3354.06,0.0,0.0,1.0,Session Started,0.227,0
5.0,2.0,1158.49,0.0,0.0,1.0,Session Started,0.297,0
3.0,2.0,6171.99,0.0,0.0,1.0,Session Started,0.25,0
2.0,2.0,5182.69,0.0,0.0,1.0,Session Started,0.227,0
1.0,3.0,3108.22,0.0,0.0,1.0,Session Started,0.143,1
1.0,2.0,921.16,0.0,0.0,1.0,Session Started,0.203,0
1.0,2.0,799.37,0.0,0.0,1.0,Session Started,0.203,0
5.0,2.0,1392.31,0.0,0.0,1.0,Session Started,0.297,0
2.0,1.0,1898.11,0.0,0.0,1.0,Session Started,0.287,1
2.0,2.0,439.31,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,2.0,2685.86,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,2.0,5064.29,0.0,0.0,1.0,Session Started,0.343,1
4.0,3.0,2867.45,0.0,0.0,1.0,Session Started,0.213,0
10.0,3.0,1052.75,0.0,0.0,1.0,Session Started,0.353,0
3.0,6.0,957.65,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,2298.2,0.0,0.0,1.0,Session Started,0.367,0
0.0,2.0,1599.36,0.0,0.0,1.0,Session Started,0.18,0
7.0,3.0,2577.13,0.0,0.0,1.0,Session Started,0.283,1
15.0,2.0,2925.96,0.0,0.0,1.0,Session Started,0.53,1
8.0,2.0,4330.82,0.0,0.0,1.0,Session Started,0.367,0
4.0,2.0,730.92,0.0,0.0,1.0,Session Started,0.273,1
5.0,4.0,2158.77,0.0,0.0,1.0,Session Started,0.177,0
2.0,1.0,1351.84,0.0,0.0,1.0,Session Started,0.287,0
7.0,2.0,1670.86,0.0,0.0,1.0,Session Started,0.343,1
8.0,1.0,3610.23,0.0,0.0,1.0,Session Started,0.427,0
18.0,2.0,3938.29,0.0,0.0,1.0,Session Started,0.6,1
3.0,2.0,5534.49,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,2.0,2541.4,0.0,0.0,1.0,Session Started,0.18,1
4.0,2.0,1655.71,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,7.0,1476.9,0.0,0.0,1.0,Session Started,0.023,0
2.0,4.0,451.33,0.0,0.0,1.0,Session Started,0.107,0
2.0,2.0,5280.56,0.0,0.0,1.0,Session Started,0.227,0
7.0,9.0,1397.56,0.0,0.0,1.0,Session Started,0.163,0
1.0,2.0,2710.04,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,4.0,3112.55,0.0,0.0,1.0,Session Started,0.083,0
0.0,1.0,667.64,0.0,0.0,1.0,Session Started,0.24,0
9.0,1.0,863.78,0.0,0.0,1.0,Session Started,0.45,1
7.0,2.0,6233.02,0.0,0.0,1.0,Session Started,0.343,0
0.0,1.0,2280.95,0.0,0.0,1.0,Session Started,0.24,1
0.0,2.0,1136.3,0.0,0.0,1.0,Session Started,0.18,0
4.0,1.0,1634.22,0.0,0.0,1.0,Session Started,0.333,1
2.0,2.0,4311.28,0.0,0.0,1.0,Session Started,0.227,0
4.0,1.0,3817.88,0.0,0.0,1.0,Session Started,0.333,0
3.0,1.0,559.55,0.0,0.0,1.0,Session Started,0.31,1
10.0,12.0,6683.7,0.0,0.0,1.0,Session Started,0.233,0
2.0,2.0,3916.36,0.0,0.0,1.0,Session Started,0.227,0
7.0,8.0,1600.42,0.0,0.0,1.0,Session Started,0.163,0
0.0,2.0,696.89,0.0,0.0,1.0,Session Started,0.18,0
11.0,1.0,4201.54,0.0,0.0,1.0,Session Started,0.497,1
13.0,2.0,2646.89,0.0,0.0,1.0,Session Started,0.483,1
7.0,2.0,563.27,0.0,0.0,1.0,Session Started,0.343,1
3.0,1.0,1501.68,0.0,0.0,1.0,Session Started,0.31,1
2.0,6.0,22047.14,0.0,0.0,1.0,Session Started,0.047,0
8.0,2.0,1832.07,0.0,0.0,1.0,Session Started,0.367,0
7.0,3.0,998.67,0.0,0.0,1.0,Session Started,0.283,0
2.0,2.0,806.9,0.0,0.0,1.0,Session Started,0.227,0
3.0,2.0,7462.75,0.0,0.0,1.0,Session Started,0.25,0
3.0,1.0,3562.46,0.0,0.0,1.0,Session Started,0.31,1
8.0,12.0,5574.46,0.0,0.0,1.0,Session Started,0.187,1
7.0,2.0,2205.14,0.0,0.0,1.0,Session Started,0.343,0
5.0,1.0,4930.6,0.0,0.0,1.0,Session Started,0.357,0
5.0,1.0,917.22,0.0,0.0,1.0,Session Started,0.357,1
2.0,2.0,2059.2,0.0,0.0,1.0,Session Started,0.227,0
3.0,14.0,2274.79,0.0,0.0,1.0,Session Started,0.07,0
0.0,7.0,5464.12,0.0,0.0,1.0,Session Started,0.0,0
8.0,2.0,2333.38,0.0,0.0,1.0,Session Started,0.367,0
3.0,15.0,1096.18,0.0,0.0,1.0,Session Started,0.07,0
3.0,3.0,1903.14,0.0,0.0,1.0,Session Started,0.19,0
2.0,2.0,472.89,0.0,0.0,1.0,Session Started,0.227,0
2.0,2.0,282.37,0.0,0.0,1.0,Session Started,0.227,0
4.0,1.0,3515.98,0.0,0.0,1.0,Session Started,0.333,0
2.0,1.0,1339.71,0.0,0.0,1.0,Session Started,0.287,0
